candidate_id,year,poll_type,source_file,source_page,voter_group_type,voter_group,party_or_alliance,vote_share,extraction_confidence,evidence_text,review_decision,review_notes
10dc9d7f-320f-4b48-9848-0250e802c080,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,221,electorate,all india,Others,2.8,low,"All India Postpoll NES 2019-Survey Findings N (%) Total 900 100.0 ODQ3: How much do you like the following parties - a lot, somewhat, very little or don’t like at all? a: BJD N (%) 1: A lot 520 57.8 2: Somewhat 272 30.2 3: Very little 51 5.7 4: Don’t",,
03d1d6a5-b009-42ba-b1bd-0c96c5ec170e,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,221,electorate,all india,Others,20.0,low,"All India Postpoll NES 2019-Survey Findings N (%) Total 900 100.0 ODQ3: How much do you like the following parties - a lot, somewhat, very little or don’t like at all? a: BJD N (%) 1: A lot 520 57.8 2: Somewhat 272 30.2 3: Very little 51 5.7 4: Don’t",,
2dfbe9a1-efe0-4777-b222-28e2d058658e,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,229,electorate,all india,Others,2.8,low,"All India Postpoll NES 2019-Survey Findings N (%) Total 635 100.0 PBQ3: How much do you like the following parties - a lot, somewhat, very little or don’t like at all? a: BJP N (%) 1: A lot 96 15.1 2: Somewhat 165 25.9 3: Very little 126 19.8 4: Don’",,
d80938e7-a2a6-4f6e-b2e8-33760b065f63,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,229,electorate,all india,Others,1.3,low,"All India Postpoll NES 2019-Survey Findings N (%) Total 635 100.0 PBQ3: How much do you like the following parties - a lot, somewhat, very little or don’t like at all? a: BJP N (%) 1: A lot 96 15.1 2: Somewhat 165 25.9 3: Very little 126 19.8 4: Don’",,
10be8398-ebc7-4ab5-845c-ce94f1b83793,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,190,electorate,all india,Others,7.8,low,All India Postpoll NES 2019-Survey Findings N (%) 07: Nitin Gadkari (BJP) 39 2.7 08: Sushil Kumar Shinde (Cong) 1 .1 09: Supriya Sule (NCP) 5 .3 10: Pankaja Munde (BJP) 22 1.5 11: Radhakrishna Vikhe Patil (Cong) 2 .1 12: Raj Thackarey (MNS) 5 .4 13: ,,
2b8eee61-fab6-4ca1-9579-f0d0379ef8e0,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,190,electorate,all india,Others,1.8,low,All India Postpoll NES 2019-Survey Findings N (%) 07: Nitin Gadkari (BJP) 39 2.7 08: Sushil Kumar Shinde (Cong) 1 .1 09: Supriya Sule (NCP) 5 .3 10: Pankaja Munde (BJP) 22 1.5 11: Radhakrishna Vikhe Patil (Cong) 2 .1 12: Raj Thackarey (MNS) 5 .4 13: ,,
78e08c4e-0096-4c6c-a7de-0cf6b1a11ce9,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,245,electorate,all india,Others,4.4,low,All India Postpoll NES 2019-Survey Findings N (%) 2: Somewhat 395 22.8 3: Very little 282 16.3 4: Don’t like at all 543 31.3 7: Can't say 73 4.2 8: No response 56 3.2 Total 1732 100.0 c: BJP N (%) 1: A lot 209 12.0 2: Somewhat 346 20.0 3: Very little,,
d6189da2-01d5-4805-94b0-df35731a3e32,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,245,electorate,all india,Others,2.1,low,All India Postpoll NES 2019-Survey Findings N (%) 2: Somewhat 395 22.8 3: Very little 282 16.3 4: Don’t like at all 543 31.3 7: Can't say 73 4.2 8: No response 56 3.2 Total 1732 100.0 c: BJP N (%) 1: A lot 209 12.0 2: Somewhat 346 20.0 3: Very little,,
4d6e3ddd-a141-493f-9fbf-ffb25497e420,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,245,electorate,all india,Others,3.7,low,All India Postpoll NES 2019-Survey Findings N (%) 2: Somewhat 395 22.8 3: Very little 282 16.3 4: Don’t like at all 543 31.3 7: Can't say 73 4.2 8: No response 56 3.2 Total 1732 100.0 c: BJP N (%) 1: A lot 209 12.0 2: Somewhat 346 20.0 3: Very little,,
ec2ba7a2-0eb9-4728-be83-f33b0dd3a16a,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,245,electorate,all india,Others,2.0,low,All India Postpoll NES 2019-Survey Findings N (%) 2: Somewhat 395 22.8 3: Very little 282 16.3 4: Don’t like at all 543 31.3 7: Can't say 73 4.2 8: No response 56 3.2 Total 1732 100.0 c: BJP N (%) 1: A lot 209 12.0 2: Somewhat 346 20.0 3: Very little,,
c30b834c-a914-4cab-a085-c2253166aca2,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,245,electorate,all india,Others,1.8,low,All India Postpoll NES 2019-Survey Findings N (%) 2: Somewhat 395 22.8 3: Very little 282 16.3 4: Don’t like at all 543 31.3 7: Can't say 73 4.2 8: No response 56 3.2 Total 1732 100.0 c: BJP N (%) 1: A lot 209 12.0 2: Somewhat 346 20.0 3: Very little,,
4a83b868-4d24-406a-89b2-a864f2c03d71,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,245,electorate,all india,Others,2.0,low,All India Postpoll NES 2019-Survey Findings N (%) 2: Somewhat 395 22.8 3: Very little 282 16.3 4: Don’t like at all 543 31.3 7: Can't say 73 4.2 8: No response 56 3.2 Total 1732 100.0 c: BJP N (%) 1: A lot 209 12.0 2: Somewhat 346 20.0 3: Very little,,
4850e8d0-651c-4e31-b933-7da4764c25d7,2019,pre_poll,pre-poll/2019/prepoll_2019_results.pdf,118,caste,ST,BSP,7.6,medium,NES 2019 Prepoll-Survey findings.docx c: BSP N (%) 1: Like a lot 35 11.0 2: Like somewhat 76 24.1 3: Like somewhat 66 20.9 4: Don’t like at all 114 36.1 8: No response 25 7.9 Total 317 100.0 d: Congress N (%) 1: Like a lot 110 34.6 2: Like somewhat 1,,
b1d3097a-ee08-4711-9821-c6907b3a38f9,2019,pre_poll,pre-poll/2019/prepoll_2019_results.pdf,118,caste,ST,Others,19.4,high,NES 2019 Prepoll-Survey findings.docx c: BSP N (%) 1: Like a lot 35 11.0 2: Like somewhat 76 24.1 3: Like somewhat 66 20.9 4: Don’t like at all 114 36.1 8: No response 25 7.9 Total 317 100.0 d: Congress N (%) 1: Like a lot 110 34.6 2: Like somewhat 1,,
e70c1ade-0289-451d-beb8-3127d501fa0f,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,174,electorate,all india,Others,1.1,low,All India Postpoll NES 2019-Survey Findings N (%) 1: No 825 86.5 2: Yes 45 4.8 7: Can't say 67 7.0 8: No response 17 1.7 Total 954 100.0 b: BJP N (%) 1: No 801 83.9 2: Yes 72 7.5 7: Can't say 66 6.9 8: No response 16 1.6 Total 954 100.0 c: Congress N,,
6103dcbb-8ce7-4bbe-8ed8-6166993fb81d,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,174,electorate,all india,Others,70.0,low,All India Postpoll NES 2019-Survey Findings N (%) 1: No 825 86.5 2: Yes 45 4.8 7: Can't say 67 7.0 8: No response 17 1.7 Total 954 100.0 b: BJP N (%) 1: No 801 83.9 2: Yes 72 7.5 7: Can't say 66 6.9 8: No response 16 1.6 Total 954 100.0 c: Congress N,,
bce338fe-9b3b-4d24-880f-173f179b39e6,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,188,electorate,all india,Others,8.9,low,"All India Postpoll NES 2019-Survey Findings 8: No response 8 .9 Total 954 100.0 c: BJP N (%) 1: No 499 52.3 2: Yes 318 33.4 7: Can't say 120 12.6 8: No response 16 1.7 Total 954 100.0 CSDS, LOKNITI, DELHI Page 188",,
c9c3ba29-2e9e-4293-b890-8c5c5f18f75c,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,188,electorate,all india,Others,1.8,low,"All India Postpoll NES 2019-Survey Findings 8: No response 8 .9 Total 954 100.0 c: BJP N (%) 1: No 499 52.3 2: Yes 318 33.4 7: Can't say 120 12.6 8: No response 16 1.7 Total 954 100.0 CSDS, LOKNITI, DELHI Page 188",,
822f4fd8-0fc3-4e70-abb3-a39ae50f737c,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,262,electorate,all india,Others,11.5,low,All India Postpoll NES 2019-Survey Findings N (%) 8: No response 170 6.3 Total 2705 100.0 d: Congress N (%) 1: No 2095 77.4 2: Yes 132 4.9 7: Can't say 304 11.3 8: No response 174 6.4 Total 2705 100.0 e: RLD N (%) 1: No 2097 77.5 2: Yes 79 2.9 7: Can,,
43de0a28-5df9-4d20-b3c8-6487e0b6d20c,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,262,electorate,all india,Others,6.7,low,All India Postpoll NES 2019-Survey Findings N (%) 8: No response 170 6.3 Total 2705 100.0 d: Congress N (%) 1: No 2095 77.4 2: Yes 132 4.9 7: Can't say 304 11.3 8: No response 174 6.4 Total 2705 100.0 e: RLD N (%) 1: No 2097 77.5 2: Yes 79 2.9 7: Can,,
79f62142-26d3-47c6-bb8b-e59ece26b8d9,2019,pre_poll,pre-poll/2019/prepoll_2019_results.pdf,22,gender,men,Others,3.4,medium,NES 2019 Prepoll-Survey findings.docx N (%) 3: No development at all 1517 15.2 7: Can't say/Don't know 957 9.6 8: No response 330 3.3 Total 10010 100.0 Q15: Are you satisfied or dissatisfied with the performance of the ruling state government in the ,,
2e32176d-e3ca-473d-a736-035d3ee57c17,2019,pre_poll,pre-poll/2019/prepoll_2019_results.pdf,22,gender,men,Others,7.2,medium,NES 2019 Prepoll-Survey findings.docx N (%) 3: No development at all 1517 15.2 7: Can't say/Don't know 957 9.6 8: No response 330 3.3 Total 10010 100.0 Q15: Are you satisfied or dissatisfied with the performance of the ruling state government in the ,,
cbdccd9b-ad6c-43af-9162-dcaa9245dfd3,2019,pre_poll,pre-poll/2019/prepoll_2019_results.pdf,111,caste,ST,INC,3.1,medium,NES 2019 Prepoll-Survey findings.docx c: Congress N (%) 1: Like a lot 53 6.9 2: Like somewhat 111 14.5 3: Like somewhat 109 14.1 4: Don’t like at all 283 36.9 8: No response 212 27.6 Total 768 100.0 d: Trinamool Congress N (%) 1: Like a lot 207 27.0 ,,
bb1c93d5-94b3-457b-a865-e08960e8d532,2019,pre_poll,pre-poll/2019/prepoll_2019_results.pdf,111,caste,ST,BJP,22.2,high,NES 2019 Prepoll-Survey findings.docx c: Congress N (%) 1: Like a lot 53 6.9 2: Like somewhat 111 14.5 3: Like somewhat 109 14.1 4: Don’t like at all 283 36.9 8: No response 212 27.6 Total 768 100.0 d: Trinamool Congress N (%) 1: Like a lot 207 27.0 ,,
6d35d7c4-f228-400a-ab6a-d4bd443b2e4a,2019,pre_poll,pre-poll/2019/prepoll_2019_results.pdf,100,caste,ST,INC,44.2,medium,NES 2019 Prepoll-Survey findings.docx c: Congress N (%) 1: Like a lot 85 28.1 2: Like somewhat 104 34.2 3: Like somewhat 46 15.3 4: Don’t like at all 63 20.8 8: No response 5 1.7 Total 303 100.0 d: SAD N (%) 1: Like a lot 29 9.7 2: Like somewhat 41 1,,
e8bb0ca5-d8dd-4ce7-aaf1-db93da600bae,2019,pre_poll,pre-poll/2019/prepoll_2019_results.pdf,100,caste,ST,BJP,7.5,high,NES 2019 Prepoll-Survey findings.docx c: Congress N (%) 1: Like a lot 85 28.1 2: Like somewhat 104 34.2 3: Like somewhat 46 15.3 4: Don’t like at all 63 20.8 8: No response 5 1.7 Total 303 100.0 d: SAD N (%) 1: Like a lot 29 9.7 2: Like somewhat 41 1,,
2a48e062-a331-4a36-98b9-2e28bcbdbf86,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,292,electorate,all voters,Others,9.8,medium,"All India Postpoll NES 2019-Survey Findings UTTARAKHAND UKQ1: If Assembly elections are held in Uttarakhand tomorrow, which party would you vote for? N (%) 001: INC 135 30.6 002: BJP 255 57.6 003: BSP 2 .5 004: CPI(M) 0 .1 996: Can't say 22 4.9 998: ",,
05c1c9df-9f83-4cfd-8210-7a8fa50bdc47,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,292,electorate,all voters,Others,8.4,high,"All India Postpoll NES 2019-Survey Findings UTTARAKHAND UKQ1: If Assembly elections are held in Uttarakhand tomorrow, which party would you vote for? N (%) 001: INC 135 30.6 002: BJP 255 57.6 003: BSP 2 .5 004: CPI(M) 0 .1 996: Can't say 22 4.9 998: ",,
5dd78690-25d2-4623-b359-cbf7d8163c20,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,243,electorate,all voters,Others,50.0,medium,"All India Postpoll NES 2019-Survey Findings TAMIL NADU TNQ1: If Assembly elections are held in Tamil Nadu tomorrow for some reason, which party would you vote for? N (%) 001: INC 24 1.4 002: BJP 31 1.8 003: BSP 21 1.2 004: CPI(M) 7 .4 005: CPI 1 .1 0",,
f45f896e-61d3-4129-9811-6e8636fe4afb,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,243,electorate,all voters,Others,1.8,high,"All India Postpoll NES 2019-Survey Findings TAMIL NADU TNQ1: If Assembly elections are held in Tamil Nadu tomorrow for some reason, which party would you vote for? N (%) 001: INC 24 1.4 002: BJP 31 1.8 003: BSP 21 1.2 004: CPI(M) 7 .4 005: CPI 1 .1 0",,
11a03370-e9cd-405b-b7e8-187af61fe43c,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,163,electorate,all india,Others,2.1,low,"All India Postpoll NES 2019-Survey Findings N (%) 97: Can’t say 328 53.4 98: No response 37 6.0 Total 615 100.0 JKQ3: How much do you like the following parties - a lot, somewhat, very little or don’t like at all? a: National Conference N (%) 1: A lo",,
b8ee9148-d047-4c40-9c47-c89d99fc097f,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,163,electorate,all india,Others,1.4,low,"All India Postpoll NES 2019-Survey Findings N (%) 97: Can’t say 328 53.4 98: No response 37 6.0 Total 615 100.0 JKQ3: How much do you like the following parties - a lot, somewhat, very little or don’t like at all? a: National Conference N (%) 1: A lo",,
81eb3714-856c-424d-9a0b-b5a14e53d3ea,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,123,electorate,all india,Others,2.8,low,All India Postpoll NES 2019-Survey Findings N (%) 10: Misa Bharti (RJD) 1 .1 11: Upendra Kushwaha (RLSP) 1 .1 13: Giriraj Singh (BJP) 3 .2 25: Other BJP leaders 4 .4 27: Other LJP leaders 2 .2 28: Other Congress leaders 2 .1 95: Other leaders 22 1.8 ,,
fb612ebe-e070-4015-b7a4-af011d65a519,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,123,electorate,all india,Others,2.3,low,All India Postpoll NES 2019-Survey Findings N (%) 10: Misa Bharti (RJD) 1 .1 11: Upendra Kushwaha (RLSP) 1 .1 13: Giriraj Singh (BJP) 3 .2 25: Other BJP leaders 4 .4 27: Other LJP leaders 2 .2 28: Other Congress leaders 2 .1 95: Other leaders 22 1.8 ,,
631c10e8-fa37-4e73-892c-444e1cc39117,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,129,electorate,all india,Others,10.2,low,All India Postpoll NES 2019-Survey Findings c: BJP N (%) 1: No 1075 89.5 2: Yes 103 8.6 7: Can't say 19 1.6 8: No response 4 .3 Total 1201 100.0 d: Congress N (%) 1: No 1101 91.6 2: Yes 75 6.2 7: Can't say 22 1.8 8: No response 4 .3 Total 1201 100.0 ,,
98491800-bda2-4ee4-8f6c-de075327bd68,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,129,electorate,all india,Others,2.5,low,All India Postpoll NES 2019-Survey Findings c: BJP N (%) 1: No 1075 89.5 2: Yes 103 8.6 7: Can't say 19 1.6 8: No response 4 .3 Total 1201 100.0 d: Congress N (%) 1: No 1101 91.6 2: Yes 75 6.2 7: Can't say 22 1.8 8: No response 4 .3 Total 1201 100.0 ,,
842bd536-7de8-4c16-af86-b9edc87b78a3,2019,pre_poll,pre-poll/2019/prepoll_2019_results.pdf,22,gender,men,Others,9.6,medium,NES 2019 Prepoll-Survey findings.docx N (%) 3: No development at all 1517 15.2 7: Can't say/Don't know 957 9.6 8: No response 330 3.3 Total 10010 100.0 Q15: Are you satisfied or dissatisfied with the performance of the ruling state government in the ,,
4a2a99af-7f6d-4790-8a76-d4c858de3488,2019,pre_poll,pre-poll/2019/prepoll_2019_results.pdf,22,gender,men,Others,3.3,medium,NES 2019 Prepoll-Survey findings.docx N (%) 3: No development at all 1517 15.2 7: Can't say/Don't know 957 9.6 8: No response 330 3.3 Total 10010 100.0 Q15: Are you satisfied or dissatisfied with the performance of the ruling state government in the ,,
a2fd54f2-93da-440e-8eb9-54a2281f4633,2019,pre_poll,pre-poll/2019/prepoll_2019_results.pdf,102,caste,ST,INC,35.9,medium,NES 2019 Prepoll-Survey findings.docx b: BSP N (%) 1: Like a lot 26 4.6 2: Like somewhat 65 11.7 3: Like somewhat 242 43.8 4: Don’t like at all 176 31.8 8: No response 44 8.1 Total 552 100.0 c: BJP N (%) 1: Like a lot 305 55.3 2: Like somewhat 98 17.,,
5d49169e-67bd-45fc-877c-21f09f441773,2019,pre_poll,pre-poll/2019/prepoll_2019_results.pdf,102,caste,ST,BJP,58.9,high,NES 2019 Prepoll-Survey findings.docx b: BSP N (%) 1: Like a lot 26 4.6 2: Like somewhat 65 11.7 3: Like somewhat 242 43.8 4: Don’t like at all 176 31.8 8: No response 44 8.1 Total 552 100.0 c: BJP N (%) 1: Like a lot 305 55.3 2: Like somewhat 98 17.,,
ea48d0b2-b276-4235-bcc9-5a49c55af824,2019,pre_poll,pre-poll/2019/prepoll_2019_results.pdf,118,caste,ST,INC,32.1,medium,NES 2019 Prepoll-Survey findings.docx c: BSP N (%) 1: Like a lot 35 11.0 2: Like somewhat 76 24.1 3: Like somewhat 66 20.9 4: Don’t like at all 114 36.1 8: No response 25 7.9 Total 317 100.0 d: Congress N (%) 1: Like a lot 110 34.6 2: Like somewhat 1,,
d48f760e-4b11-42d5-be7a-ade7e4b89d9b,2019,pre_poll,pre-poll/2019/prepoll_2019_results.pdf,118,caste,ST,BJP,40.9,high,NES 2019 Prepoll-Survey findings.docx c: BSP N (%) 1: Like a lot 35 11.0 2: Like somewhat 76 24.1 3: Like somewhat 66 20.9 4: Don’t like at all 114 36.1 8: No response 25 7.9 Total 317 100.0 d: Congress N (%) 1: Like a lot 110 34.6 2: Like somewhat 1,,
45d31282-cf5c-42b0-8032-690c5e894a3b,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,148,electorate,all voters,Others,18.8,medium,All India Postpoll NES 2019-Survey Findings HARYANA HRQ1: Let me ask you about your preference in the Haryana Assembly election. Which party did you vote for in the Assembly election? N (%) 001: INC 164 21.6 002: BJP 346 45.8 003: BSP 20 2.6 007: AIT,,
4cabc416-e4e7-4892-a4bc-827a0c362d1c,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,148,electorate,all voters,Others,8.2,high,All India Postpoll NES 2019-Survey Findings HARYANA HRQ1: Let me ask you about your preference in the Haryana Assembly election. Which party did you vote for in the Assembly election? N (%) 001: INC 164 21.6 002: BJP 346 45.8 003: BSP 20 2.6 007: AIT,,
65a0e7ba-2b16-4567-a7ce-e947a2c439b2,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,218,electorate,all india,Others,11.7,low,All India Postpoll NES 2019-Survey Findings 8: No response 8 2.3 Total 358 100.0 b: NPP N (%) 1: No 345 96.4 2: Yes 1 .4 7: Can't say 5 1.5 8: No response 6 1.8 Total 358 100.0 c: NDPP N (%) 1: No 342 95.5 2: Yes 5 1.4 7: Can't say 5 1.5 8: No respon,,
6f215625-faea-4801-9e32-6e5ad97b7e4a,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,218,electorate,all india,Others,5.8,low,All India Postpoll NES 2019-Survey Findings 8: No response 8 2.3 Total 358 100.0 b: NPP N (%) 1: No 345 96.4 2: Yes 1 .4 7: Can't say 5 1.5 8: No response 6 1.8 Total 358 100.0 c: NDPP N (%) 1: No 342 95.5 2: Yes 5 1.4 7: Can't say 5 1.5 8: No respon,,
11b7e24b-6632-468b-9fe6-1fc5024ca96c,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,271,electorate,all india,Others,2.1,low,"All India Postpoll NES 2019-Survey Findings DLQ3: How much do you like the following parties - a lot, somewhat, very little or don’t like at all? a: AAP N (%) 1: A lot 169 24.7 2: Somewhat 280 41.0 3: Very little 84 12.3 4: Don’t like at all 109 16.0",,
060eef56-8b80-4620-a340-ea9121103ee2,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,271,electorate,all india,Others,20.0,low,"All India Postpoll NES 2019-Survey Findings DLQ3: How much do you like the following parties - a lot, somewhat, very little or don’t like at all? a: AAP N (%) 1: A lot 169 24.7 2: Somewhat 280 41.0 3: Very little 84 12.3 4: Don’t like at all 109 16.0",,
bb7686a5-c82b-46e5-bdda-faa49f612137,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,264,electorate,all india,Others,3.6,low,All India Postpoll NES 2019-Survey Findings N (%) 14: Rupa Ganguly (BJP) 3 .2 26: Other BJP leaders 138 8.6 27: Other TMC leaders 4 .2 28: Other Left leaders 7 .4 95: Other leaders 163 10.1 97: Can’t say 376 23.3 98: No response 226 14.0 Total 1610 1,,
61656eaa-b8bb-40de-9095-5afbd8c8f49e,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,264,electorate,all india,Others,2.4,low,All India Postpoll NES 2019-Survey Findings N (%) 14: Rupa Ganguly (BJP) 3 .2 26: Other BJP leaders 138 8.6 27: Other TMC leaders 4 .2 28: Other Left leaders 7 .4 95: Other leaders 163 10.1 97: Can’t say 376 23.3 98: No response 226 14.0 Total 1610 1,,
18ca1ac8-0276-47ea-be9b-9dcfa2a85722,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,130,electorate,all india,Others,9.6,medium,"All India Postpoll NES 2019-Survey Findings GOA GAQ1: If Assembly elections are held in Goa tomorrow for some reason, which party would you vote for? N (%) 001: INC 221 36.7 002: BJP 226 37.4 006: NCP 0 .1 012: AAP 16 2.7 900: Independent 0 .1 902: N",,
01eaa4dd-e16c-47de-be10-38047111404a,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,130,electorate,all india,Others,1.4,high,"All India Postpoll NES 2019-Survey Findings GOA GAQ1: If Assembly elections are held in Goa tomorrow for some reason, which party would you vote for? N (%) 001: INC 221 36.7 002: BJP 226 37.4 006: NCP 0 .1 012: AAP 16 2.7 900: Independent 0 .1 902: N",,
2c3d82f3-c855-41ee-9170-8f66a0ca9d1b,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,220,electorate,all voters,Others,23.2,medium,All India Postpoll NES 2019-Survey Findings ODISHA ODQ1: Let me ask you about your preference in the Odisha Assembly election. Which party did you vote for in the Assembly election? N (%) 001: INC 89 9.9 002: BJP 165 18.4 003: BSP 1 .1 004: CPI(M) 16,,
105396bb-d808-4090-bcea-7c434b1305a5,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,220,electorate,all voters,Others,8.7,high,All India Postpoll NES 2019-Survey Findings ODISHA ODQ1: Let me ask you about your preference in the Odisha Assembly election. Which party did you vote for in the Assembly election? N (%) 001: INC 89 9.9 002: BJP 165 18.4 003: BSP 1 .1 004: CPI(M) 16,,
b301d155-623b-4116-9061-219e384efc41,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,218,electorate,all india,Others,20.4,low,All India Postpoll NES 2019-Survey Findings 8: No response 8 2.3 Total 358 100.0 b: NPP N (%) 1: No 345 96.4 2: Yes 1 .4 7: Can't say 5 1.5 8: No response 6 1.8 Total 358 100.0 c: NDPP N (%) 1: No 342 95.5 2: Yes 5 1.4 7: Can't say 5 1.5 8: No respon,,
ba246df5-4529-4856-bb97-a6d3d03eb946,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,218,electorate,all india,Others,7.7,low,All India Postpoll NES 2019-Survey Findings 8: No response 8 2.3 Total 358 100.0 b: NPP N (%) 1: No 345 96.4 2: Yes 1 .4 7: Can't say 5 1.5 8: No response 6 1.8 Total 358 100.0 c: NDPP N (%) 1: No 342 95.5 2: Yes 5 1.4 7: Can't say 5 1.5 8: No respon,,
36db6c62-a883-43e7-bb1e-bc880fe5b886,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,121,electorate,all india,Others,6.1,low,All India Postpoll NES 2019-Survey Findings 8: No response 20 1.8 Total 1121 100.0 c: Congress N (%) 1: No 991 88.4 2: Yes 23 2.1 7: Can't say 83 7.4 8: No response 24 2.1 Total 1121 100.0 d: BJP N (%) 1: No 996 88.9 2: Yes 25 2.2 7: Can't say 80 7.1,,
7a2c1a56-906f-47c9-848b-2f8dd561fbcd,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,121,electorate,all india,Others,2.4,low,All India Postpoll NES 2019-Survey Findings 8: No response 20 1.8 Total 1121 100.0 c: Congress N (%) 1: No 991 88.4 2: Yes 23 2.1 7: Can't say 83 7.4 8: No response 24 2.1 Total 1121 100.0 d: BJP N (%) 1: No 996 88.9 2: Yes 25 2.2 7: Can't say 80 7.1,,
93bf2b8e-2cd8-4860-a976-803b4c148cc9,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,264,electorate,all india,Others,3.5,low,All India Postpoll NES 2019-Survey Findings N (%) 14: Rupa Ganguly (BJP) 3 .2 26: Other BJP leaders 138 8.6 27: Other TMC leaders 4 .2 28: Other Left leaders 7 .4 95: Other leaders 163 10.1 97: Can’t say 376 23.3 98: No response 226 14.0 Total 1610 1,,
f4368942-8eb8-4a82-a51c-7e4e2af7dd08,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,264,electorate,all india,Others,2.3,low,All India Postpoll NES 2019-Survey Findings N (%) 14: Rupa Ganguly (BJP) 3 .2 26: Other BJP leaders 138 8.6 27: Other TMC leaders 4 .2 28: Other Left leaders 7 .4 95: Other leaders 163 10.1 97: Can’t say 376 23.3 98: No response 226 14.0 Total 1610 1,,
740b451d-8a9f-462a-9bdf-f021d47e2177,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,293,electorate,all india,Others,9.2,low,All India Postpoll NES 2019-Survey Findings N (%) 1: A lot 3 .8 2: Somewhat 82 18.4 3: Very little 195 44.0 4: Don’t like at all 120 27.1 7: Can't say 25 5.7 8: No response 17 3.9 Total 443 100.0 b: BJP N (%) 1: A lot 205 46.2 2: Somewhat 117 26.4 3:,,
2bea2cea-2589-41bf-b107-cd88b03a07a9,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,293,electorate,all india,Others,6.0,low,All India Postpoll NES 2019-Survey Findings N (%) 1: A lot 3 .8 2: Somewhat 82 18.4 3: Very little 195 44.0 4: Don’t like at all 120 27.1 7: Can't say 25 5.7 8: No response 17 3.9 Total 443 100.0 b: BJP N (%) 1: A lot 205 46.2 2: Somewhat 117 26.4 3:,,
07a9b2bf-1194-4f64-9456-4d902ed9f0b7,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,254,electorate,all india,Others,15.0,low,All India Postpoll NES 2019-Survey Findings N (%) 06: Jayant Choudhary (RLD) 1 .1 07: Shivpal Yadav (PSP-L) 26 .9 08: Rajnath Singh (BJP) 11 .4 09: Ajit Singh (RLD) 3 .1 11: Raj Babbar(Cong) 5 .2 12: Mulayam Singh Yadav (SP) 12 .4 13: Priyanka Gandhi,,
99097cfb-fde4-4a16-bfd2-c7c9b094ab39,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,254,electorate,all india,Others,6.2,low,All India Postpoll NES 2019-Survey Findings N (%) 06: Jayant Choudhary (RLD) 1 .1 07: Shivpal Yadav (PSP-L) 26 .9 08: Rajnath Singh (BJP) 11 .4 09: Ajit Singh (RLD) 3 .1 11: Raj Babbar(Cong) 5 .2 12: Mulayam Singh Yadav (SP) 12 .4 13: Priyanka Gandhi,,
