year,poll_type,source,source_file,source_page,geography_level,state,voter_group_type,voter_group,party_or_alliance,vote_share,confidence,data_origin,approval_status,evidence_text,notes,curation_status,conflict_review_needed
2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,92.0,state,Kerala,electorate,all voters,Others,60.1,high,taxonomy_auto,approved,"NES 2019 Prepoll-Survey findings.docx Q29: If Vidhan Sabha or State elections are held in the Kerala tomorrow, which party will you vote for? N (%) 001: Congress 22 7.2 002: BJP 14 4.7 004: CPI-M 25 8.3 012: AAP 1 .3 016: IUML 2 .7 045: UDF 20 6.8 04",party_marginal_percent,trusted,False
2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,94.0,state,Madhya Pradesh,electorate,all voters,BJP,50.2,high,taxonomy_auto,approved,"NES 2019 Prepoll-Survey findings.docx Q29: If Vidhan Sabha or State elections are held in Madhya Pradesh tomorrow, which party will you vote for? N (%) 001: Congress 196 37.8 002: BJP 260 50.2 003: BSP 2 .4 998: No response/Can’t say 60 11.6 Total 51",party_marginal_percent,trusted,False
2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,94.0,state,Madhya Pradesh,electorate,all voters,BSP,40.0,high,taxonomy_auto,approved,"NES 2019 Prepoll-Survey findings.docx Q29: If Vidhan Sabha or State elections are held in Madhya Pradesh tomorrow, which party will you vote for? N (%) 001: Congress 196 37.8 002: BJP 260 50.2 003: BSP 2 .4 998: No response/Can’t say 60 11.6 Total 51",party_marginal_percent,trusted,False
2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,94.0,state,Madhya Pradesh,electorate,all voters,Others,11.6,high,taxonomy_auto,approved,"NES 2019 Prepoll-Survey findings.docx Q29: If Vidhan Sabha or State elections are held in Madhya Pradesh tomorrow, which party will you vote for? N (%) 001: Congress 196 37.8 002: BJP 260 50.2 003: BSP 2 .4 998: No response/Can’t say 60 11.6 Total 51",party_marginal_percent,trusted,False
2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,96.0,state,Maharashtra,electorate,all voters,BJP,37.5,high,taxonomy_auto,approved,"NES 2019 Prepoll-Survey findings.docx N (%) 3: Like somewhat 183 22.4 4: Don’t like at all 206 25.2 8: No response 97 11.9 Total 817 100.0 Q29: If Vidhan Sabha or State elections are held in Maharashtra tomorrow, which party will you vote for? N (%) ",party_marginal_percent,trusted,False
2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,96.0,state,Maharashtra,electorate,all voters,BSP,1.2,high,taxonomy_auto,approved,"NES 2019 Prepoll-Survey findings.docx N (%) 3: Like somewhat 183 22.4 4: Don’t like at all 206 25.2 8: No response 97 11.9 Total 817 100.0 Q29: If Vidhan Sabha or State elections are held in Maharashtra tomorrow, which party will you vote for? N (%) ",party_marginal_percent,trusted,False
2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,96.0,state,Maharashtra,electorate,all voters,Others,22.9,high,taxonomy_auto,approved,"NES 2019 Prepoll-Survey findings.docx N (%) 3: Like somewhat 183 22.4 4: Don’t like at all 206 25.2 8: No response 97 11.9 Total 817 100.0 Q29: If Vidhan Sabha or State elections are held in Maharashtra tomorrow, which party will you vote for? N (%) ",party_marginal_percent,trusted,False
2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,98.0,state,Odisha,electorate,all voters,BJD,59.2,high,taxonomy_auto,approved,NES 2019 Prepoll-Survey findings.docx c: BJP N (%) 1: Like a lot 142 27.9 2: Like somewhat 193 37.9 3: Like somewhat 70 13.7 4: Don’t like at all 38 7.5 8: No response 67 13.1 Total 510 100.0 Q29: If Vidhan Sabha or State elections are held in Odisha,party_marginal_percent,trusted,False
2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,98.0,state,Odisha,electorate,all voters,BJP,14.1,high,taxonomy_auto,approved,NES 2019 Prepoll-Survey findings.docx c: BJP N (%) 1: Like a lot 142 27.9 2: Like somewhat 193 37.9 3: Like somewhat 70 13.7 4: Don’t like at all 38 7.5 8: No response 67 13.1 Total 510 100.0 Q29: If Vidhan Sabha or State elections are held in Odisha,party_marginal_percent,trusted,False
2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,98.0,state,Odisha,electorate,all voters,Others,20.6,high,taxonomy_auto,approved,NES 2019 Prepoll-Survey findings.docx c: BJP N (%) 1: Like a lot 142 27.9 2: Like somewhat 193 37.9 3: Like somewhat 70 13.7 4: Don’t like at all 38 7.5 8: No response 67 13.1 Total 510 100.0 Q29: If Vidhan Sabha or State elections are held in Odisha,party_marginal_percent,trusted,False
2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,98.0,state,Odisha,electorate,all voters,TMC,20.0,high,taxonomy_auto,approved,NES 2019 Prepoll-Survey findings.docx c: BJP N (%) 1: Like a lot 142 27.9 2: Like somewhat 193 37.9 3: Like somewhat 70 13.7 4: Don’t like at all 38 7.5 8: No response 67 13.1 Total 510 100.0 Q29: If Vidhan Sabha or State elections are held in Odisha,party_marginal_percent,trusted,False
2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,100.0,state,Punjab,electorate,all voters,BJP,7.5,high,taxonomy_auto,approved,NES 2019 Prepoll-Survey findings.docx c: Congress N (%) 1: Like a lot 85 28.1 2: Like somewhat 104 34.2 3: Like somewhat 46 15.3 4: Don’t like at all 63 20.8 8: No response 5 1.7 Total 303 100.0 d: SAD N (%) 1: Like a lot 29 9.7 2: Like somewhat 41 1,party_marginal_percent,trusted,False
2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,102.0,state,Rajasthan,electorate,all voters,BJP,58.9,high,taxonomy_auto,approved,NES 2019 Prepoll-Survey findings.docx b: BSP N (%) 1: Like a lot 26 4.6 2: Like somewhat 65 11.7 3: Like somewhat 242 43.8 4: Don’t like at all 176 31.8 8: No response 44 8.1 Total 552 100.0 c: BJP N (%) 1: Like a lot 305 55.3 2: Like somewhat 98 17.,party_marginal_percent,trusted,False
2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,106.0,state,Tamil Nadu,electorate,all voters,AIADMK,15.1,high,taxonomy_auto,approved,"NES 2019 Prepoll-Survey findings.docx Q29: If Vidhan Sabha or State elections are held in Tamil Nadu tomorrow, which party will you vote for? N (%) 001: Congress 13 2.0 002: BJP 23 3.6 004: CPI-M 1 .2 005: CPI 2 .3 007: AITC 1 .1 016: IUML 1 .1 025: ",party_marginal_percent,trusted,False
2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,106.0,state,Tamil Nadu,electorate,all voters,BJP,3.6,high,taxonomy_auto,approved,"NES 2019 Prepoll-Survey findings.docx Q29: If Vidhan Sabha or State elections are held in Tamil Nadu tomorrow, which party will you vote for? N (%) 001: Congress 13 2.0 002: BJP 23 3.6 004: CPI-M 1 .2 005: CPI 2 .3 007: AITC 1 .1 016: IUML 1 .1 025: ",party_marginal_percent,trusted,False
2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,106.0,state,Tamil Nadu,electorate,all voters,DMK,40.1,high,taxonomy_auto,approved,"NES 2019 Prepoll-Survey findings.docx Q29: If Vidhan Sabha or State elections are held in Tamil Nadu tomorrow, which party will you vote for? N (%) 001: Congress 13 2.0 002: BJP 23 3.6 004: CPI-M 1 .2 005: CPI 2 .3 007: AITC 1 .1 016: IUML 1 .1 025: ",party_marginal_percent,trusted,False
2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,106.0,state,Tamil Nadu,electorate,all voters,Others,12.1,high,taxonomy_auto,approved,"NES 2019 Prepoll-Survey findings.docx Q29: If Vidhan Sabha or State elections are held in Tamil Nadu tomorrow, which party will you vote for? N (%) 001: Congress 13 2.0 002: BJP 23 3.6 004: CPI-M 1 .2 005: CPI 2 .3 007: AITC 1 .1 016: IUML 1 .1 025: ",party_marginal_percent,trusted,False
2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,106.0,state,Tamil Nadu,electorate,all voters,TMC,10.0,high,taxonomy_auto,approved,"NES 2019 Prepoll-Survey findings.docx Q29: If Vidhan Sabha or State elections are held in Tamil Nadu tomorrow, which party will you vote for? N (%) 001: Congress 13 2.0 002: BJP 23 3.6 004: CPI-M 1 .2 005: CPI 2 .3 007: AITC 1 .1 016: IUML 1 .1 025: ",party_marginal_percent,trusted,False
2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,121.0,state,Telangana,electorate,all voters,BJP,1.9,high,taxonomy_auto,approved,"NES 2019 Prepoll-Survey findings.docx Q29: If Vidhan Sabha or State elections are held in Telangana tomorrow, which party will you vote for? N (%) 001: Congress 55 18.6 002: BJP 6 1.9 008: JD-U 1 .4 022: TDP 1 .3 081: Hamro Sikkim 1 .3 082: TRS 189 6",party_marginal_percent,trusted,False
2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,121.0,state,Telangana,electorate,all voters,Others,14.0,high,taxonomy_auto,approved,"NES 2019 Prepoll-Survey findings.docx Q29: If Vidhan Sabha or State elections are held in Telangana tomorrow, which party will you vote for? N (%) 001: Congress 55 18.6 002: BJP 6 1.9 008: JD-U 1 .4 022: TDP 1 .3 081: Hamro Sikkim 1 .3 082: TRS 189 6",party_marginal_percent,trusted,False
2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,109.0,state,Uttar Pradesh,electorate,all voters,AAP,10.0,high,taxonomy_auto,approved,"NES 2019 Prepoll-Survey findings.docx N (%) 3: Like somewhat 402 24.8 4: Don’t like at all 617 38.1 8: No response 370 22.8 Total 1621 100.0 Q29: If Vidhan Sabha or State elections are held in Uttar Pradesh tomorrow, which party will you vote for? N ",party_marginal_percent,trusted,False
2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,109.0,state,Uttar Pradesh,electorate,all voters,BJP,37.2,high,taxonomy_auto,approved,"NES 2019 Prepoll-Survey findings.docx N (%) 3: Like somewhat 402 24.8 4: Don’t like at all 617 38.1 8: No response 370 22.8 Total 1621 100.0 Q29: If Vidhan Sabha or State elections are held in Uttar Pradesh tomorrow, which party will you vote for? N ",party_marginal_percent,trusted,False
2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,109.0,state,Uttar Pradesh,electorate,all voters,BSP,13.4,high,taxonomy_auto,approved,"NES 2019 Prepoll-Survey findings.docx N (%) 3: Like somewhat 402 24.8 4: Don’t like at all 617 38.1 8: No response 370 22.8 Total 1621 100.0 Q29: If Vidhan Sabha or State elections are held in Uttar Pradesh tomorrow, which party will you vote for? N ",party_marginal_percent,trusted,False
2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,109.0,state,Uttar Pradesh,electorate,all voters,Others,13.0,high,taxonomy_auto,approved,"NES 2019 Prepoll-Survey findings.docx N (%) 3: Like somewhat 402 24.8 4: Don’t like at all 617 38.1 8: No response 370 22.8 Total 1621 100.0 Q29: If Vidhan Sabha or State elections are held in Uttar Pradesh tomorrow, which party will you vote for? N ",party_marginal_percent,trusted,False
2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,109.0,state,Uttar Pradesh,electorate,all voters,SP,26.9,high,taxonomy_auto,approved,"NES 2019 Prepoll-Survey findings.docx N (%) 3: Like somewhat 402 24.8 4: Don’t like at all 617 38.1 8: No response 370 22.8 Total 1621 100.0 Q29: If Vidhan Sabha or State elections are held in Uttar Pradesh tomorrow, which party will you vote for? N ",party_marginal_percent,trusted,False
2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,109.0,state,Uttar Pradesh,electorate,all voters,TMC,40.0,high,taxonomy_auto,approved,"NES 2019 Prepoll-Survey findings.docx N (%) 3: Like somewhat 402 24.8 4: Don’t like at all 617 38.1 8: No response 370 22.8 Total 1621 100.0 Q29: If Vidhan Sabha or State elections are held in Uttar Pradesh tomorrow, which party will you vote for? N ",party_marginal_percent,trusted,False
2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,111.0,state,West Bengal,electorate,all voters,BJP,22.2,high,taxonomy_auto,approved,NES 2019 Prepoll-Survey findings.docx c: Congress N (%) 1: Like a lot 53 6.9 2: Like somewhat 111 14.5 3: Like somewhat 109 14.1 4: Don’t like at all 283 36.9 8: No response 212 27.6 Total 768 100.0 d: Trinamool Congress N (%) 1: Like a lot 207 27.0 ,party_marginal_percent,trusted,False
2024,post_poll,CSDS-Lokniti National Election Study,2024_post_poll_table_083.csv,,national,,age,,NDA,100.0,medium,legacy_auto,needs_review,nan | 471: Bhandari Naik,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,post_poll,CSDS-Lokniti National Election Study,2024_post_poll_table_009.csv,,national,,age,,Others,53.0,medium,legacy_auto,needs_review,nan | 97: Any other reason,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,post_poll,CSDS-Lokniti National Election Study,2024_post_poll_table_024.csv,,national,,caste,,INC,29.0,medium,legacy_auto,needs_review,nan | 07: NCP (Ajit Pawar)/ Nationalist Congress Party,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,post_poll,CSDS-Lokniti National Election Study,2024_post_poll_table_004.csv,,national,,caste,,INDIA,45.0,medium,legacy_auto,needs_review,nan | 006: Communist Party of India,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,post_poll,CSDS-Lokniti National Election Study,2024_post_poll_table_080.csv,,national,,caste,,NDA,2.0,medium,legacy_auto,needs_review,nan | 037: Thondai Mandala Saiva Vellala,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,post_poll,CSDS-Lokniti National Election Study,2024_post_poll_table_069.csv,,national,,caste,,Others,74.0,medium,legacy_auto,needs_review,nan | 97: Any other,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,post_poll,CSDS-Lokniti National Election Study,2024_post_poll_table_004.csv,,national,,caste,,Regional,6.0,medium,legacy_auto,needs_review,nan | 051: Revolutionary Socialist Party (RSP),legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,post_poll,CSDS-Lokniti National Election Study,2024_post_poll_table_019.csv,,national,,gender,,INC,11.2,medium,legacy_auto,needs_review,nan | 02: Increasing poverty,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,post_poll,CSDS-Lokniti National Election Study,2024_post_poll_table_017.csv,,national,,gender,,INDIA,1.8,medium,legacy_auto,needs_review,nan | 04: Strengthening Indian culture,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,post_poll,CSDS-Lokniti National Election Study,2024_post_poll_table_068.csv,,national,,gender,,NDA,12.8,medium,legacy_auto,needs_review,nan | 07: Intermediate/Higher secondary completed (Class 12),legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,post_poll,CSDS-Lokniti National Election Study,2024_post_poll_table_018.csv,,national,,gender,,Others,2.6,medium,legacy_auto,needs_review,nan | 97: Any other,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,post_poll,CSDS-Lokniti National Election Study,2024_post_poll_table_028.csv,,national,,gender,,Regional,6.9,medium,legacy_auto,needs_review,nan | 98: Did not respond,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,post_poll,CSDS-Lokniti National Election Study,2024_post_poll_table_005.csv,,national,,religion,,INC,57.0,medium,legacy_auto,needs_review,nan | 063: Nationalist Congress Party(Ajit Pawer),legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,post_poll,CSDS-Lokniti National Election Study,2024_post_poll_table_005.csv,,national,,religion,,INDIA,67.0,medium,legacy_auto,needs_review,nan | 060: All India Majlis -e- Ittehadul Muslimeen (AIMIM),legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,post_poll,CSDS-Lokniti National Election Study,2024_post_poll_table_005.csv,,national,,religion,,Others,76.0,medium,legacy_auto,needs_review,nan | 997: Any other,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,post_poll,CSDS-Lokniti National Election Study,2024_post_poll_table_025.csv,,national,,religion,,Regional,88.0,medium,legacy_auto,needs_review,nan | 15: Telugu Desam Party/TDP,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,post_poll,CSDS-Lokniti National Election Study,post-poll/2024/postpoll_study_2024.pdf,2.0,state,Jammu and Kashmir,electorate,all voters,INC,2.3,high,taxonomy_auto,approved,Social and Political Barometer Posttpoll Study 2024-Survey Findings Q4: (If option 2 in Q1) Which party did you vote for? N (%) Valid (%) Valid 001: Indian National Congress 3897 19.8 21.2 002: Bharatiya Janta Party 6724 34.2 36.6 003: Bahujan Samaj ,party_marginal_percent,trusted,False
2024,post_poll,CSDS-Lokniti National Election Study,post-poll/2024/postpoll_study_2024.pdf,2.0,state,Jammu and Kashmir,electorate,all voters,SP,0.0,high,taxonomy_auto,approved,Social and Political Barometer Posttpoll Study 2024-Survey Findings Q4: (If option 2 in Q1) Which party did you vote for? N (%) Valid (%) Valid 001: Indian National Congress 3897 19.8 21.2 002: Bharatiya Janta Party 6724 34.2 36.6 003: Bahujan Samaj ,party_marginal_percent,trusted,False
2024,pre_poll,CSDS-Lokniti National Election Study,2024_pre_poll_table_079.csv,,national,,age,,BJP,20.7,medium,legacy_auto,needs_review,nan | 01: There is nothing wrong with the BJP taking leaders from other parties even if they have a tainted image,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,pre_poll,CSDS-Lokniti National Election Study,2024_pre_poll_table_023.csv,,national,,age,,INC,28.0,medium,legacy_auto,needs_review,nan | 01: The yatra will help the Congress gain support in the upcoming 2024 Lok Sabha elections,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,pre_poll,CSDS-Lokniti National Election Study,2024_pre_poll_table_084.csv,,national,,age,,Others,30.0,medium,legacy_auto,needs_review,nan | 97: Any other,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,pre_poll,CSDS-Lokniti National Election Study,2024_pre_poll_table_077.csv,,national,,caste,,BJP,24.3,medium,legacy_auto,needs_review,nan | 01: BJP is as nepotistic as Congress,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,pre_poll,CSDS-Lokniti National Election Study,2024_pre_poll_table_010.csv,,national,,caste,,INC,70.7,medium,legacy_auto,needs_review,nan | 01: Increased,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,pre_poll,CSDS-Lokniti National Election Study,2024_pre_poll_table_037.csv,,national,,caste,,INDIA,1.7,medium,legacy_auto,needs_review,nan | 07: India‟s international image,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,pre_poll,CSDS-Lokniti National Election Study,2024_pre_poll_table_092.csv,,national,,caste,,NDA,30.0,medium,legacy_auto,needs_review,nan | 14: Munda,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,pre_poll,CSDS-Lokniti National Election Study,2024_pre_poll_table_037.csv,,national,,caste,,Others,50.0,medium,legacy_auto,needs_review,nan | 97: Any other,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,pre_poll,CSDS-Lokniti National Election Study,2024_pre_poll_table_037.csv,,national,,caste,,Regional,2.3,medium,legacy_auto,needs_review,nan | 98: No response,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,pre_poll,CSDS-Lokniti National Election Study,2024_pre_poll_table_014.csv,,national,,gender,Valid,INDIA,11.0,medium,legacy_auto,needs_review,Valid | 01: Showcasing of India‟s growing power,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,pre_poll,CSDS-Lokniti National Election Study,2024_pre_poll_table_042.csv,,national,,gender,,INC,22.6,medium,legacy_auto,needs_review,nan | 01: Increasing unemployment,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,pre_poll,CSDS-Lokniti National Election Study,2024_pre_poll_table_041.csv,,national,,gender,,INDIA,7.7,medium,legacy_auto,needs_review,nan | 06: India‟s international image,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,pre_poll,CSDS-Lokniti National Election Study,2024_pre_poll_table_014.csv,,national,,gender,,NDA,6.0,medium,legacy_auto,needs_review,nan | 02: NDA government‟s foreign policy achievement,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,pre_poll,CSDS-Lokniti National Election Study,2024_pre_poll_table_014.csv,,national,,gender,,Others,20.0,medium,legacy_auto,needs_review,nan | 97: Any other,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,pre_poll,CSDS-Lokniti National Election Study,2024_pre_poll_table_031.csv,,national,,gender,,Regional,15.9,medium,legacy_auto,needs_review,nan | 002: The farmer‟s protest is a well-orchestrated conspiracy against the government,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,pre_poll,CSDS-Lokniti National Election Study,2024_pre_poll_table_078.csv,,national,,other,Valid,Others,21.1,medium,legacy_auto,needs_review,Valid | 01: Political parties should refrain from forming alliances with other parties that are ideologically very different,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,pre_poll,CSDS-Lokniti National Election Study,2024_pre_poll_table_072.csv,,national,,region,,Others,56.0,medium,legacy_auto,needs_review,nan | 97: Other regional parties,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,pre_poll,CSDS-Lokniti National Election Study,2024_pre_poll_table_016.csv,,national,,religion,,INC,24.1,medium,legacy_auto,needs_review,nan | 02: It will increase differences among communities,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,pre_poll,CSDS-Lokniti National Election Study,2024_pre_poll_table_045.csv,,national,,religion,,INDIA,10.9,medium,legacy_auto,needs_review,nan | 01: India belongs only to Hindus,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
2024,pre_poll,CSDS-Lokniti National Election Study,2024_pre_poll_table_032.csv,,national,,religion,,Others,49.4,medium,legacy_auto,needs_review,nan | 02: Leaders from other religions can also effectively represent your interests and concerns,legacy generic extraction; superseded by taxonomy when high confidence,untrusted,False
